id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30014538,Cozy Suite close to Downtown,10237955,Derrick,,Grandview-Woodland,49.27613,-123.06583,Entire home/apt,90,2,13,2019-03-05,4.24,2,133
30017511,Modern Main Street Charm - Perfect Location!,225626614,Meherin & Firoz,,Riley Park,49.2341,-123.09825,Entire home/apt,126,2,15,2019-03-05,4.09,1,135
30017818,The Granville Suite,225631058,Christine,,Shaughnessy,49.25614,-123.14335,Entire home/apt,85,2,4,2019-02-26,1.82,1,355
30019478,D21 - Junior 1 bedroom Olympic Village,30899,Rami,,Mount Pleasant,49.26834,-123.10706,Entire home/apt,90,30,0,,,33,331
30019688,"Comfort one bedroom suite, good for your vacation",206976330,Gloria,,Dunbar Southlands,49.25439,-123.18908,Entire home/apt,120,1,4,2019-01-05,1.35,3,141
30020096,"Central Vancouver West, Sweet home away from home",225603066,Xiao Mei,,Marpole,49.21566,-123.12481,Entire home/apt,380,2,3,2019-02-20,1.36,1,66
30024049,Furnished Ensuite in the Heart of Downtown,107492257,Paul,,Downtown,49.28816,-123.12592,Private room,210,1,0,,,1,365
30036001,"Unbeatable Location, Modern
Condo, Good Amenities!",394610,Nav,,Mount Pleasant,49.2705,-123.1026,Entire home/apt,145,1,11,2019-03-03,4.78,1,14
30036680,Trout Lake Haven,989790,Paul,,Kensington-Cedar Cottage,49.25268,-123.0611,Private room,75,2,0,,,4,214
30043296,Cozy Kitsilano Coach House,6789074,Jerusha,,Kitsilano,49.25891,-123.15695,Entire home/apt,125,1,8,2019-01-11,2.50,1,0
30043299,BRAND NEW Luxury Condo in Central Downtown+Parking,225792046,Fj,,Downtown,49.27733,-123.12573,Entire home/apt,151,1,16,2019-03-07,4.32,2,39
30047675,Downtown Beachfront Condo+Views+1BR+Parking,212750937,Sammy,,Downtown,49.27447,-123.12821,Entire home/apt,130,1,20,2019-02-23,5.71,3,142
30051172,"Designer 1100sq.ft 3BDR,Stylish&Clean,Central loc.",66389287,Michael,,Victoria-Fraserview,49.22822,-123.07381,Entire home/apt,200,2,5,2019-02-15,1.65,1,129
30070529,Stylish-private-boho home on famous Commercial Dr.,216133519,Jeremy,,Grandview-Woodland,49.26725,-123.06464,Entire home/apt,99,1,2,2019-02-24,0.92,1,35
30070966,NEW!! Luxury and Modern Apt Downtown 1BR + Parking,225792046,Fj,,West End,49.28136,-123.13285,Entire home/apt,250,1,14,2019-02-24,4.00,2,55
30083255,Prestigious Vancouver family home - 10 mins to UBC,188731233,William,,Dunbar Southlands,49.25758,-123.19011,Entire home/apt,325,30,0,,,3,311
30083690,Prime location in Vancouver - Near Downtown,188731233,William,,Kitsilano,49.27445,-123.1465,Entire home/apt,78,30,0,,,3,262
30087339,Trendy Charming Private ★1L★ 2 min to bus,224236052,Xuehua,,Hastings-Sunrise,49.27031,-123.05338,Private room,69,1,9,2019-02-21,2.76,5,146
30088030,Luxury basement suite,89901837,Pardeep,,Kensington-Cedar Cottage,49.25769,-123.05913,Entire home/apt,75,2,5,2019-01-20,1.50,2,175
30095699,Large luxury Yaletown 1 bdrm + den with view,26079041,Carmen,,Downtown,49.27712,-123.12037,Entire home/apt,99,30,1,2019-02-15,1,1,65
30112138,Bright & Comfy Modern Suite in the Fraserhood,5726713,Mark & Jessica,,Kensington-Cedar Cottage,49.25226,-123.08241,Entire home/apt,75,2,8,2019-02-24,2.67,1,48
30123449,Dreamy home in food paradise @ Fraserhood,20990160,Kiri,,Mount Pleasant,49.25694,-123.09357,Entire home/apt,125,2,1,2018-12-26,0.41,1,0
30125204,Modern renovated 2 bdrm apt mins from downtown!,226359109,Alicia,,Fairview,49.26615,-123.12327,Entire home/apt,175,2,15,2019-03-05,4.25,1,288
30126407,Beautiful Yaletown condo,135423979,Odessa,,Downtown,49.27434,-123.1163,Private room,65,30,0,,,1,89
30130446,Fully Furnished New Condo in Olympic Village,213654113,Shawn,,Mount Pleasant,49.27053,-123.10359,Entire home/apt,110,30,1,2019-01-31,0.81,1,341
30131516,The cozy home upstairs Room1,161785733,Joanna,,Kerrisdale,49.2231,-123.15003,Private room,70,1,4,2018-12-28,1.22,5,0
30133051,CONCERT? CONFERENCE? SPORTS GAME? Prime location!!,226416703,Rich,,Downtown Eastside,49.28254,-123.10633,Private room,85,1,29,2019-03-04,8.37,1,119
30133503,"A Nice Beautiful, Cozy, & Safe Place to Enjoy!!!",168275447,Vi,,Hastings-Sunrise,49.26682,-123.0544,Entire home/apt,51,1,13,2019-03-05,3.75,1,31
30137296,Modern basement suite,225177364,Sardara,,Kensington-Cedar Cottage,49.25774,-123.05742,Entire home/apt,78,3,4,2019-01-27,1.58,2,166
30147059,Small cosy room for longer term,206738192,Will,,Kerrisdale,49.22232,-123.14386,Private room,65,7,1,2019-01-06,0.48,4,179
30150051,Bright and Cozy East Van Suite,226526649,Jodi,,Riley Park,49.25114,-123.09946,Entire home/apt,99,3,0,,,2,0
30152280,"1 bed, 1 bath in amazing location",55289042,Jimi,,Fairview,49.25948,-123.1445,Entire home/apt,85,2,9,2019-02-11,3.29,1,129
30154505,The cozy home,161785733,Joanna,,Kerrisdale,49.22287,-123.15176,Private room,230,1,2,2019-01-03,0.87,5,0
30160504,the cozy home upstairs Room 2,161785733,Joanna,,Kerrisdale,49.22311,-123.15106,Private room,65,1,1,2018-12-28,0.42,5,0
30162112,Heart of Coal Harbour (1BR Suite),226608927,Peter,,Downtown,49.28663,-123.12346,Entire home/apt,200,30,10,2019-02-17,3.06,1,70
30163067,Heart of Vancouver (DT)+TV+ pool +Walk to  beach!,152656849,Faraz,,West End,49.28631,-123.13895,Private room,89,1,0,,,1,111
30175149,East Van Family Home,226526649,Jodi,,Riley Park,49.25023,-123.09785,Entire home/apt,200,3,0,,,2,30
30177670,Beautiful Apartment in the heart of Downtown,42437593,Aisha,,West End,49.28521,-123.12318,Entire home/apt,500,2,0,,,1,83
30178554,Vancouver Shaughnessy Cozy Heritage House,122089413,Yue,,Shaughnessy,49.25336,-123.13132,Entire home/apt,599,2,6,2019-02-18,2.00,8,153
30180230,"Modern Bright 2br, center of city, with breakfast!",226721714,Emma,,Downtown,49.28092,-123.11172,Entire home/apt,149,1,25,2019-03-05,7.58,1,20
30181079,East Vancouver House near Main St./Monthly Rental,16132652,Richard,,Kensington-Cedar Cottage,49.24052,-123.08869,Entire home/apt,141,30,0,,,2,125
30204180,Private 2 Bedroom Suite w/ Kitchen Washer Near Bus,223701946,Alice,,Renfrew-Collingwood,49.23356,-123.04103,Entire home/apt,83,2,5,2019-02-20,1.67,4,40
30204807,"Comfortable Central Downtown Sleeps 4, w/Parking!!",226873439,Ekamjot,,Downtown,49.27999,-123.12456,Entire home/apt,250,1,11,2019-03-07,3.33,1,65
30205096,2 Bedroom Clean Private Suite w/ Laundry &Near Bus,204341526,Kathy,,Killarney,49.22617,-123.03643,Entire home/apt,102,2,8,2019-03-03,3.43,2,84
30206072,Hearty Home,226880937,Ana Carmen,,Dunbar Southlands,49.25373,-123.17571,Private room,60,1,2,2019-03-02,2,1,99
30206363,Your home away from home in beautiful Point Grey!,226881985,Ylva,,West Point Grey,49.26256,-123.19955,Entire home/apt,429,3,0,,,1,40
30207221,Charming Strathcona Home,5972888,David,,Downtown Eastside,49.27986,-123.09103,Entire home/apt,168,2,4,2019-01-21,1.17,1,10
30207384,Kitsilano Beach Suite - Steps From the Ocean!,226889297,Jenni,,Kitsilano,49.27031,-123.18485,Entire home/apt,294,2,2,2019-01-30,1.15,3,189
30208183,豪华别墅 花园景大床房#101,224668977,Gloria,,Oakridge,49.22039,-123.13148,Private room,59,2,3,2019-02-27,0.93,7,149
30208615,豪华别墅 花园景观双床房#102,224668977,Gloria,,Oakridge,49.22015,-123.12842,Private room,69,2,2,2019-01-08,0.67,7,159
30209017,豪华别墅 花园景观家庭套房#201,224668977,Gloria,,Oakridge,49.21988,-123.13038,Private room,138,2,1,2018-12-23,0.39,7,162
30209460,花园景观豪华大床房#202,224668977,Gloria,,Marpole,49.21919,-123.13076,Private room,90,2,0,,,7,162
30209744,豪华别墅 花园景观大床房#203,224668977,Gloria,,Oakridge,49.21999,-123.13043,Private room,79,2,2,2019-01-03,0.83,7,162
30213093,Private room in Westend!,226923143,Maria Luisa,,West End,49.28706,-123.1381,Private room,70,1,12,2019-02-01,3.71,1,0
30229887,Executive suite Vancouver Furnished Condo Rental,95217850,Mauricio,,West End,49.28289,-123.12617,Entire home/apt,117,31,0,,,12,315
30231851,Upscale Furnished Studio In Coal Harbour,73852763,Iman,,West End,49.28751,-123.12598,Entire home/apt,125,30,0,,,2,59
30231963,The BEST amenities! LUXURY 1 bedroom in a dt hotel,227040698,Trang,,Downtown,49.28589,-123.12335,Entire home/apt,349,2,5,2019-03-05,1.46,1,171
30236747,2 Bedroom Hip & Cozy Apartment,19748213,Charlie,,Downtown Eastside,49.28213,-123.10449,Entire home/apt,112,1,22,2019-03-06,6.35,8,19
30254624,"Vancouver downtown studio, close to Park / Beach",153701154,Dilya,,West End,49.29256,-123.13628,Entire home/apt,95,3,6,2019-02-27,2.47,1,19
30255540,The Zebra Room,92060149,Rick,,Sunset,49.22041,-123.09376,Private room,34,1,8,2019-03-01,2.76,6,78
30270074,Modern Laneway Home near Commercial Drive,31662235,Cecile,,Grandview-Woodland,49.26717,-123.06129,Entire home/apt,90,30,0,,,1,121
30271384,豪华别墅 花园景观阳光大床房 #205,224668977,Gloria,,Oakridge,49.21979,-123.13008,Private room,79,2,0,,,7,162
30272143,"NEW Luxury and Location w/Parking, VIEW!-Sleeps 6!",227359574,Sandy,,Downtown Eastside,49.28015,-123.10998,Entire home/apt,228,1,33,2019-03-04,10.10,1,215
30272634,Hastings Sunrise - Modern & renovated garden suite,7990385,Shannon,,Hastings-Sunrise,49.27551,-123.04962,Entire home/apt,56,2,19,2019-03-02,5.82,1,188
30275204,"Room in Bright, Private Terrace Condo - Downtown",223437868,Oluwaseun,,West End,49.27905,-123.12983,Private room,85,3,6,2019-03-01,2.25,1,103
30287722,Lovely house in vibrant Commercial Dr neighborhood,2155939,Fiona,,Grandview-Woodland,49.26512,-123.06221,Entire home/apt,99,60,0,,,1,8
30289787,Brand New 2M $ lux apt in Downtown / max 6 guests,56556218,Terry,,Mount Pleasant,49.27185,-123.10427,Entire home/apt,199,2,12,2019-03-02,5.22,2,186
30290552,"Modern Commercial Drive retreat, steps to Skytrain",20577471,Kyle,,Grandview-Woodland,49.26695,-123.06839,Entire home/apt,75,30,0,,,1,298
30291064,Luxury Townhome Retreat w/Fireplace and King Bed,227505509,Lee,,Downtown,49.27759,-123.12066,Entire home/apt,1000,2,0,,,1,89
30299180,UNIQUE LUXURY Nest In The Sky- Sleeps 6 w/Parking!,227567706,Sandy,,Downtown,49.28057,-123.10803,Entire home/apt,198,1,28,2019-03-01,9.88,1,203
30316234,Lovely garden house near UBC campus,115283463,Kristine,,Dunbar Southlands,49.25713,-123.18785,Private room,99,3,2,2019-02-18,0.91,2,360
30318342,❤️ChicLUXURY PENTHOUSE in heart of Downtown+Free P,227683756,Daniel,,Downtown,49.27798,-123.12201,Entire home/apt,298,2,8,2019-03-02,2.47,1,72
30318796,1 Bdrm With View of Ocean - Very Centrally Located,227686785,Laurier,,Downtown,49.27645,-123.12958,Entire home/apt,250,3,3,2019-02-25,1.01,1,335
30320924,2 Bedrooms Central Downtown Vancouver (Yaletown),125368592,James,,Downtown,49.27937,-123.12009,Entire home/apt,151,2,1,2019-01-27,0.73,3,130
30322369,Executive Studio Suite. Desirable Kitsilano.,227710081,Carly,,Kitsilano,49.26623,-123.16203,Entire home/apt,134,4,4,2019-02-21,1.82,1,88
30324924,Cozy apt in heart of Historic Gastown,37489526,Terry,,Downtown Eastside,49.2823,-123.10398,Entire home/apt,83,2,16,2019-03-04,5.65,1,26
30326867,Comfy private room with a double bed in East Van,224096197,Joe,,Grandview-Woodland,49.26245,-123.06162,Private room,30,3,7,2019-03-02,2.21,2,26
30327106,Penthouse Loft in the heart of Downtown Vancouver,4632502,Kat,,Downtown,49.28004,-123.12254,Entire home/apt,138,30,0,,,1,123
30329954,Long-term Stay at 3-bedroom Character House,19129507,Doug,,Sunset,49.22587,-123.08844,Entire home/apt,120,30,0,,,1,87
30330188,"*NEW!* Spacious, Central, Retro-styled DT Studio",227750332,Koo,,Downtown,49.27729,-123.12927,Entire home/apt,179,1,14,2019-02-19,5.38,1,82
30342646,NEW - Beautiful Aparment in Downtown w/ Parking!,19059944,Kieran,,West End,49.28366,-123.13426,Entire home/apt,151,30,0,,,2,224
30343721,Cozy and comfortable city-center coachhouse,9838373,Jason,,Sunset,49.23003,-123.10072,Entire home/apt,129,2,1,2019-02-17,1,6,342
30345097,Corner Suite Panoramic Views in Downtown Vancouver,4343819,Nelson,,Downtown,49.2755,-123.12828,Entire home/apt,200,2,18,2019-03-01,8.06,1,213
30346694,Lower Level Guest Suite in Quaint Home,227861011,Natalie,,Grandview-Woodland,49.27028,-123.05668,Entire home/apt,81,1,8,2019-02-24,2.67,1,96
30346862,Penthouse on  Beach Ave on Seawall in Vancouver,73852763,Iman,,Downtown,49.27493,-123.13197,Entire home/apt,198,2,3,2019-03-03,3,2,149
30352025,Luxury condo- sleeps 6,86108128,Troy,,Fairview,49.26612,-123.14081,Entire home/apt,995,3,0,,,1,0
30354011,The cozy home downstairs Room3,161785733,Joanna,,Kerrisdale,49.22312,-123.14975,Private room,55,1,1,2018-12-29,0.43,5,0
30354355,The cozy home downstairs Room6,161785733,Joanna,,Kerrisdale,49.22248,-123.15157,Private room,50,1,0,,,5,0
30355890,Gorgeous New Modern House,5213371,Suzanne,,Grandview-Woodland,49.28125,-123.06009,Entire home/apt,199,3,0,,,1,0
30358681,Super comfortable room 628,96465703,Ching Fang,,Marpole,49.2148,-123.14832,Private room,200,1,0,,,6,365
30365541,Cozy home,187350566,Xuehua,,Hastings-Sunrise,49.27054,-123.05527,Private room,48,1,1,2018-12-27,0.42,7,146
30371290,Gorgeous 7 bed high-end city-center family home,9838373,Jason,,Sunset,49.2299,-123.10095,Entire home/apt,899,2,0,,,6,329
30372331,*NEW!* Charming Cozy DT Studio,228026518,Lin,,Downtown,49.27777,-123.1289,Entire home/apt,169,1,16,2019-02-17,4.90,2,81
30373419,City-center high-end 5 bed family home,9838373,Jason,,Sunset,49.23017,-123.101,Entire home/apt,568,2,0,,,6,332
30374136,Charming East Vancouver Apartment,61330841,Tony,,Grandview-Woodland,49.27684,-123.06708,Entire home/apt,75,2,2,2019-02-10,1.25,1,45
30376471,Beautiful home close to UBC - U2,228111638,Donncha,,West Point Grey,49.26654,-123.21203,Private room,44,1,12,2019-02-19,4.00,5,13
30378094,Beautiful Home close to UBC- B2,228111638,Donncha,,West Point Grey,49.26649,-123.21023,Private room,30,1,13,2019-03-02,4.11,5,15
30378313,Beautiful home close to UBC - U3,228111638,Donncha,,West Point Grey,49.26557,-123.20977,Private room,60,1,5,2019-03-01,1.83,5,11
30378485,Beautiful home close to UBC - B1,228111638,Donncha,,West Point Grey,49.26509,-123.21029,Private room,39,1,14,2019-02-20,4.24,5,9
30400190,Super city view apartment nearby skytrain,92460759,Christina,,Marpole,49.21018,-123.1173,Entire home/apt,280,30,0,,,1,89
30403147,Modern - Centrally Located 1 Bedroom and Den,228275296,Peter,,Sunset,49.22012,-123.10419,Entire home/apt,89,2,2,2019-01-21,0.81,1,273
30404054,Brand New Spacious High Ceiling Private Home,228299314,Theo,,Sunset,49.23257,-123.10101,Entire home/apt,179,3,2,2019-02-28,0.91,1,127
30404231,Yaletown Downtown Modern Apartment 24/7 pool+gym,160493838,Chris,,Downtown,49.27904,-123.12087,Private room,105,3,6,2019-03-05,4.29,2,228
30404335,Beautiful home close to UBC - U1,228111638,Donncha,,West Point Grey,49.26503,-123.21188,Private room,39,1,10,2019-02-17,3.37,5,6
30423206,Stunning modern city-centre home + coachhouse,9838373,Jason,,Sunset,49.23079,-123.09947,Entire home/apt,1300,2,0,,,6,276
30440418,Newly Designed-Location&Luxury w/Parking! Sleeps 4,60005882,Sandy,,Downtown,49.2782,-123.10843,Entire home/apt,159,1,17,2019-02-21,5.73,3,244
30447982,The Purple House,56666948,Matt & Sally,,Grandview-Woodland,49.2723,-123.07101,Entire home/apt,300,2,2,2018-12-28,0.65,1,37
30449113,Trendy Charming Private ★3L★ 2min near bus,224236052,Xuehua,,Hastings-Sunrise,49.27054,-123.05481,Private room,44,1,3,2019-01-02,1.25,5,30
30450898,"SUITE Life off GRANVILLE- Central to DT, YVR, UBC",130661388,Imran,,Oakridge,49.22786,-123.13977,Entire home/apt,179,1,2,2019-01-02,0.83,3,166
30454109,Trendy Charming Private ★3R★ near bus to downtown,224236052,Xuehua,,Hastings-Sunrise,49.26864,-123.05527,Private room,69,1,3,2019-02-24,1.29,5,0
30477590,Parkview Suite,27338426,The A Team,,Kensington-Cedar Cottage,49.25283,-123.06478,Entire home/apt,151,3,3,2019-02-10,1.18,1,323
30478463,Large one bedroom suite 1,33170917,Jessica,,Renfrew-Collingwood,49.25502,-123.05533,Entire home/apt,55,2,1,2019-02-27,1,3,58
30482555,large One Bedroom Suite 2,33170917,Jessica,,Renfrew-Collingwood,49.25568,-123.05661,Entire home/apt,54,2,1,2019-02-09,1,3,58
30487322,"Bright, Comfortable 2 BR -  15 min walk to beach",41775716,Karl,,Kitsilano,49.26592,-123.14673,Entire home/apt,103,2,4,2019-03-05,1.33,1,0
30489631,big private room,227406140,Summer,,Killarney,49.229,-123.04129,Private room,26,1,3,2019-02-25,1.15,5,43
30502873,Clean Cozy House w/ Patio & Yard Central Location,204341526,Kathy,,Killarney,49.22765,-123.03531,Entire home/apt,189,2,5,2019-02-24,2.11,2,302
30510323,"Bright, spacious house w/ easy access to downtown",398851,Maryse,,Marpole,49.21276,-123.11238,Entire home/apt,250,2,2,2019-01-03,0.88,1,0
30514473,Luxurious 2 level Downtown 3Bed+2.5Bath Townhouse,228995891,Emma,,Downtown,49.27822,-123.1168,Entire home/apt,280,2,1,2019-02-14,1,1,54
30532798,"SUITE Life @ MAIN- Central to UBC, YVR, DT",137580701,Farheen,,Sunset,49.22625,-123.1009,Entire home/apt,149,1,3,2019-01-31,1.34,2,147
30539559,✺ HOME AWAY FROM HOME ✺ Close to EVERYTHING|MODERN,38286490,Ben,,Kensington-Cedar Cottage,49.24067,-123.07679,Entire home/apt,95,1,12,2019-02-17,3.96,2,70
30540972,Female only/Private Cozy room/ Downtown/Center,229004914,Sarah,,Downtown,49.27978,-123.12076,Private room,58,30,0,,,1,362
30542291,Central and Convenient 3 BR Home - 10 mins to DT,229171898,Victoria,,Riley Park,49.25224,-123.10522,Entire home/apt,163,2,10,2019-02-10,4.41,1,249
30545804,Second floor Clean private bedroom and  bathroom,227406140,Summer,,Killarney,49.2309,-123.04299,Private room,30,3,0,,,5,30
30557868,Bright & Spacious Suite steps from Skytrain,229268682,Levi,,Renfrew-Collingwood,49.23932,-123.02428,Entire home/apt,85,2,9,2019-03-02,3.97,1,78
30558757,Kits Beach Luxury whole house for the holidays,126347927,Shawn,,Kitsilano,49.27608,-123.1474,Entire home/apt,900,5,0,,,1,97
30559300,Beautiful Downtown Haven! Sleeps 4 Parking Inc,195905356,Chloe,,Downtown,49.27917,-123.12449,Entire home/apt,250,1,15,2019-03-02,5.42,1,57
30559622,"STYLISH, PRIVATE, & CENTRAL —Free parking!",16022248,Skyler,,Riley Park,49.2533,-123.09012,Entire home/apt,98,1,0,,,4,74
30559784,Great Vancouver location! Charming one bedroom apt,203067516,Lisa,,Fairview,49.26135,-123.14245,Entire home/apt,140,1,1,2018-12-25,0.41,1,0
30561333,Top Corner Penthouse Loft @ The Waterfall Building,10527114,David,,Fairview,49.26982,-123.14005,Entire home/apt,132,30,0,,,5,340
30563458,Convenient Location with Bright & Clean 2 bedrooms,229297908,Sandra & John,,Killarney,49.23041,-123.04497,Entire home/apt,89,1,6,2019-03-01,2.54,1,174
30584324,Bright Two Bed Two Bath In Vancouver (Across VGH),139891966,Ishtar,,Fairview,49.26124,-123.12609,Entire home/apt,90,30,1,2019-01-17,0.59,27,184
30585970,Truly Unforgettable Stay in the Heart of Vancouver,115360041,Ki,,Downtown Eastside,49.28298,-123.1029,Entire home/apt,298,2,3,2019-02-19,1.91,1,141
30587351,Executive Kitsilano Home - Stunning Outdoor Area!,226889297,Jenni,,Kitsilano,49.26967,-123.18446,Entire home/apt,449,2,2,2019-01-22,0.88,3,0
30587490,"The Cypress Estate - Indoor Pool, Hot Tub, Theatre",53853901,Alan,,Shaughnessy,49.24849,-123.14744,Entire home/apt,1200,2,10,2019-02-17,4.05,2,16
30588654,Cozy Kitsilano Beach Suite - Perfect Location!,226889297,Jenni,,Kitsilano,49.26997,-123.18556,Entire home/apt,249,2,1,2019-02-23,1,3,0
30589887,LOCATION! Parking! Sleeps 2-4!,229454815,Ramandeep,,Downtown,49.27914,-123.12322,Entire home/apt,151,2,17,2019-03-04,6.14,1,45
30592428,Cozy one bedroom available for the month of Jan.,3130966,Angelina,,Downtown,49.2765,-123.1233,Entire home/apt,81,30,0,,,1,0
30673588,Gorgeous+Professionally Furnished 2bed @Trout Lake,120944872,Penman Properties,,Kensington-Cedar Cottage,49.25239,-123.05914,Entire home/apt,99,1,5,2019-02-24,2.17,5,82
30674274,Majestic Modern Character Home,58954602,Maggie,,Riley Park,49.25589,-123.09887,Entire home/apt,375,3,3,2019-02-23,1.00,1,78
30674371,False creek Mountain and Water view,8993938,James And Jewel,,Fairview,49.26599,-123.13468,Entire home/apt,151,4,0,,,2,309
30677703,"Bright, spacious 2BR/2WR in the heart of downtown!",156078863,Joseph,,West End,49.29216,-123.14144,Entire home/apt,250,2,4,2019-02-21,2.61,1,95
30683061,Entire 1 bed apt private entrance E. Van - monthly,82076626,Shawn,,Hastings-Sunrise,49.2774,-123.03598,Entire home/apt,38,30,1,2019-01-12,0.54,1,0
